pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,q_w,q_x,q_y,q_z,wx,wy,wz
-6.27234e+06,-318112,2.54752e+06,-2908.24,868.163,-7041.52,0.706961,0.707239,-0.00334488,0.00281356,3.66837e-07,-7.43378e-07,1.1671e-06
-6.27263e+06,-318025,2.54682e+06,-2907.43,868.204,-7041.85,0.706961,0.707239,-0.00334494,0.00281357,3.66767e-07,-7.43287e-07,1.1661e-06
-6.27292e+06,-317938,2.54611e+06,-2906.63,868.245,-7042.17,0.706961,0.707239,-0.00334501,0.00281359,3.66698e-07,-7.43196e-07,1.1651e-06
-6.27321e+06,-317852,2.54541e+06,-2905.83,868.286,-7042.5,0.706961,0.707239,-0.00334508,0.0028136,3.66628e-07,-7.43104e-07,1.1641e-06
-6.2735e+06,-317765,2.54471e+06,-2905.02,868.326,-7042.83,0.706961,0.707239,-0.00334515,0.00281362,3.66558e-07,-7.43013e-07,1.1631e-06
-6.27379e+06,-317678,2.544e+06,-2904.22,868.367,-7043.15,0.706961,0.707239,-0.00334521,0.00281363,3.66488e-07,-7.42922e-07,1.1621e-06
-6.27408e+06,-317591,2.5433e+06,-2903.42,868.408,-7043.48,0.706961,0.707239,-0.00334528,0.00281365,3.66418e-07,-7.42831e-07,1.1611e-06
-6.27437e+06,-317504,2.54259e+06,-2902.61,868.448,-7043.81,0.706961,0.707239,-0.00334535,0.00281366,3.66349e-07,-7.42739e-07,1.1601e-06
-6.27466e+06,-317417,2.54189e+06,-2901.81,868.489,-7044.13,0.706961,0.707239,-0.00334541,0.00281368,3.66279e-07,-7.42648e-07,1.1591e-06
-6.27495e+06,-317331,2.54118e+06,-2901,868.53,-7044.46,0.706961,0.707239,-0.00334548,0.00281369,3.66209e-07,-7.42557e-07,1.1581e-06
-6.27524e+06,-317244,2.54048e+06,-2900.2,868.57,-7044.79,0.706961,0.707239,-0.00334555,0.00281371,3.66139e-07,-7.42465e-07,1.1571e-06
-6.27553e+06,-317157,2.53978e+06,-2899.4,868.611,-7045.11,0.706961,0.707239,-0.00334562,0.00281372,3.6607e-07,-7.42374e-07,1.1561e-06
-6.27582e+06,-317070,2.53907e+06,-2898.59,868.652,-7045.44,0.706961,0.707239,-0.00334568,0.00281374,3.66e-07,-7.42283e-07,1.1551e-06
-6.27611e+06,-316983,2.53837e+06,-2897.79,868.692,-7045.77,0.706961,0.707239,-0.00334575,0.00281375,3.6593e-07,-7.42191e-07,1.1541e-06
-6.2764e+06,-316896,2.53766e+06,-2896.98,868.733,-7046.09,0.706961,0.707239,-0.00334582,0.00281377,3.65861e-07,-7.421e-07,1.1531e-06
-6.27669e+06,-316809,2.53696e+06,-2896.18,868.773,-7046.42,0.706961,0.707239,-0.00334588,0.00281378,3.65791e-07,-7.42008e-07,1.1521e-06
-6.27698e+06,-316723,2.53625e+06,-2895.38,868.814,-7046.74,0.706961,0.707239,-0.00334595,0.0028138,3.65721e-07,-7.41917e-07,1.1511e-06
-6.27727e+06,-316636,2.53555e+06,-2894.57,868.855,-7047.07,0.706961,0.707239,-0.00334602,0.00281381,3.65652e-07,-7.41826e-07,1.1501e-06
-6.27756e+06,-316549,2.53484e+06,-2893.77,868.895,-7047.4,0.706961,0.707239,-0.00334608,0.00281382,3.65582e-07,-7.41734e-07,1.1491e-06
-6.27785e+06,-316462,2.53414e+06,-2892.96,868.936,-7047.72,0.706961,0.707239,-0.00334615,0.00281384,3.65512e-07,-7.41643e-07,1.14809e-06
-6.27814e+06,-316375,2.53343e+06,-2892.16,868.976,-7048.05,0.706961,0.707239,-0.00334622,0.00281385,3.65443e-07,-7.41551e-07,1.14709e-06
-6.27843e+06,-316288,2.53273e+06,-2891.36,869.017,-7048.37,0.706961,0.707239,-0.00334628,0.00281387,3.65373e-07,-7.41459e-07,1.14609e-06
-6.27872e+06,-316201,2.53202e+06,-2890.55,869.057,-7048.7,0.706961,0.707239,-0.00334635,0.00281388,3.65304e-07,-7.41368e-07,1.14509e-06
-6.279e+06,-316114,2.53132e+06,-2889.75,869.098,-7049.02,0.706961,0.707239,-0.00334642,0.0028139,3.65234e-07,-7.41276e-07,1.14409e-06
-6.27929e+06,-316027,2.53061e+06,-2888.94,869.138,-7049.35,0.706961,0.707239,-0.00334648,0.00281391,3.65164e-07,-7.41185e-07,1.14309e-06
-6.27958e+06,-315940,2.52991e+06,-2888.14,869.179,-7049.67,0.706961,0.707239,-0.00334655,0.00281392,3.65095e-07,-7.41093e-07,1.14209e-06
-6.27987e+06,-315853,2.5292e+06,-2887.33,869.219,-7050,0.706961,0.707239,-0.00334662,0.00281394,3.65025e-07,-7.41001e-07,1.14109e-06
-6.28016e+06,-315767,2.5285e+06,-2886.53,869.26,-7050.32,0.706961,0.707239,-0.00334668,0.00281395,3.64956e-07,-7.4091e-07,1.14009e-06
-6.28045e+06,-315680,2.52779e+06,-2885.73,869.3,-7050.65,0.706961,0.707239,-0.00334675,0.00281397,3.64886e-07,-7.40818e-07,1.13909e-06
-6.28074e+06,-315593,2.52709e+06,-2884.92,869.341,-7050.97,0.706961,0.707239,-0.00334682,0.00281398,3.64817e-07,-7.40726e-07,1.13809e-06
-6.28103e+06,-315506,2.52638e+06,-2884.12,869.381,-7051.3,0.706961,0.707239,-0.00334688,0.002814,3.64747e-07,-7.40635e-07,1.13709e-06
-6.28131e+06,-315419,2.52568e+06,-2883.31,869.421,-7051.62,0.706961,0.707239,-0.00334695,0.00281401,3.64677e-07,-7.40543e-07,1.13608e-06
-6.2816e+06,-315332,2.52497e+06,-2882.51,869.462,-7051.95,0.706961,0.707239,-0.00334702,0.00281402,3.64608e-07,-7.40451e-07,1.13508e-06
-6.28189e+06,-315245,2.52427e+06,-2881.7,869.502,-7052.27,0.706961,0.707239,-0.00334708,0.00281404,3.64538e-07,-7.40359e-07,1.13408e-06
-6.28218e+06,-315158,2.52356e+06,-2880.9,869.542,-7052.59,0.706961,0.707239,-0.00334715,0.00281405,3.64469e-07,-7.40267e-07,1.13308e-06
-6.28247e+06,-315071,2.52286e+06,-2880.09,869.583,-7052.92,0.706961,0.707239,-0.00334721,0.00281407,3.644e-07,-7.40176e-07,1.13208e-06
-6.28275e+06,-314984,2.52215e+06,-2879.29,869.623,-7053.24,0.706961,0.707239,-0.00334728,0.00281408,3.6433e-07,-7.40084e-07,1.13108e-06
-6.28304e+06,-314897,2.52145e+06,-2878.48,869.664,-7053.57,0.706961,0.707239,-0.00334735,0.00281409,3.64261e-07,-7.39992e-07,1.13008e-06
-6.28333e+06,-314810,2.52074e+06,-2877.68,869.704,-7053.89,0.706961,0.707239,-0.00334741,0.00281411,3.64191e-07,-7.399e-07,1.12908e-06
-6.28362e+06,-314723,2.52004e+06,-2876.87,869.744,-7054.21,0.706961,0.707239,-0.00334748,0.00281412,3.64122e-07,-7.39808e-07,1.12808e-06
-6.28391e+06,-314636,2.51933e+06,-2876.07,869.785,-7054.54,0.706961,0.707239,-0.00334754,0.00281413,3.64052e-07,-7.39716e-07,1.12707e-06
-6.28419e+06,-314549,2.51863e+06,-2875.26,869.825,-7054.86,0.706961,0.707239,-0.00334761,0.00281415,3.63983e-07,-7.39624e-07,1.12607e-06
-6.28448e+06,-314462,2.51792e+06,-2874.46,869.865,-7055.18,0.706961,0.707239,-0.00334768,0.00281416,3.63914e-07,-7.39532e-07,1.12507e-06
-6.28477e+06,-314375,2.51721e+06,-2873.65,869.905,-7055.51,0.706961,0.707239,-0.00334774,0.00281418,3.63844e-07,-7.3944e-07,1.12407e-06
-6.28506e+06,-314288,2.51651e+06,-2872.85,869.946,-7055.83,0.706961,0.707239,-0.00334781,0.00281419,3.63775e-07,-7.39348e-07,1.12307e-06
-6.28534e+06,-314201,2.5158e+06,-2872.04,869.986,-7056.15,0.706961,0.707239,-0.00334787,0.0028142,3.63705e-07,-7.39256e-07,1.12207e-06
-6.28563e+06,-314114,2.5151e+06,-2871.24,870.026,-7056.48,0.706961,0.707239,-0.00334794,0.00281422,3.63636e-07,-7.39164e-07,1.12107e-06
-6.28592e+06,-314027,2.51439e+06,-2870.43,870.066,-7056.8,0.706961,0.707239,-0.00334801,0.00281423,3.63567e-07,-7.39072e-07,1.12007e-06
-6.2862e+06,-313940,2.51369e+06,-2869.63,870.107,-7057.12,0.706961,0.707239,-0.00334807,0.00281424,3.63497e-07,-7.3898e-07,1.11906e-06
-6.28649e+06,-313853,2.51298e+06,-2868.82,870.147,-7057.45,0.706961,0.707239,-0.00334814,0.00281426,3.63428e-07,-7.38888e-07,1.11806e-06
-6.28678e+06,-313766,2.51227e+06,-2868.02,870.187,-7057.77,0.706961,0.707239,-0.0033482,0.00281427,3.63359e-07,-7.38796e-07,1.11706e-06
-6.28706e+06,-313679,2.51157e+06,-2867.21,870.227,-7058.09,0.706961,0.707239,-0.00334827,0.00281428,3.63289e-07,-7.38703e-07,1.11606e-06
-6.28735e+06,-313592,2.51086e+06,-2866.41,870.267,-7058.41,0.706961,0.707239,-0.00334833,0.0028143,3.6322e-07,-7.38611e-07,1.11506e-06
-6.28764e+06,-313505,2.51016e+06,-2865.6,870.308,-7058.74,0.706961,0.707239,-0.0033484,0.00281431,3.63151e-07,-7.38519e-07,1.11406e-06
-6.28792e+06,-313418,2.50945e+06,-2864.8,870.348,-7059.06,0.706961,0.707239,-0.00334846,0.00281432,3.63082e-07,-7.38427e-07,1.11306e-06
-6.28821e+06,-313331,2.50875e+06,-2863.99,870.388,-7059.38,0.706961,0.707239,-0.00334853,0.00281434,3.63012e-07,-7.38335e-07,1.11206e-06
-6.2885e+06,-313244,2.50804e+06,-2863.19,870.428,-7059.7,0.706961,0.707239,-0.0033486,0.00281435,3.62943e-07,-7.38242e-07,1.11105e-06
-6.28878e+06,-313157,2.50733e+06,-2862.38,870.468,-7060.03,0.706961,0.707239,-0.00334866,0.00281436,3.62874e-07,-7.3815e-07,1.11005e-06
-6.28907e+06,-313070,2.50663e+06,-2861.57,870.508,-7060.35,0.706961,0.707239,-0.00334873,0.00281438,3.62805e-07,-7.38058e-07,1.10905e-06
-6.28936e+06,-312983,2.50592e+06,-2860.77,870.548,-7060.67,0.706961,0.707239,-0.00334879,0.00281439,3.62735e-07,-7.37965e-07,1.10805e-06
-6.28964e+06,-312896,2.50522e+06,-2859.96,870.588,-7060.99,0.706961,0.707239,-0.00334886,0.0028144,3.62666e-07,-7.37873e-07,1.10705e-06
-6.28993e+06,-312809,2.50451e+06,-2859.16,870.628,-7061.31,0.706961,0.707239,-0.00334892,0.00281442,3.62597e-07,-7.37781e-07,1.10605e-06
-6.29021e+06,-312722,2.5038e+06,-2858.35,870.669,-7061.64,0.706961,0.707239,-0.00334899,0.00281443,3.62528e-07,-7.37688e-07,1.10504e-06
-6.2905e+06,-312635,2.5031e+06,-2857.55,870.709,-7061.96,0.706961,0.707239,-0.00334905,0.00281444,3.62459e-07,-7.37596e-07,1.10404e-06
-6.29079e+06,-312548,2.50239e+06,-2856.74,870.749,-7062.28,0.706961,0.707239,-0.00334912,0.00281446,3.62389e-07,-7.37503e-07,1.10304e-06
-6.29107e+06,-312460,2.50168e+06,-2855.93,870.789,-7062.6,0.706961,0.707239,-0.00334918,0.00281447,3.6232e-07,-7.37411e-07,1.10204e-06
-6.29136e+06,-312373,2.50098e+06,-2855.13,870.829,-7062.92,0.70696,0.70724,-0.00334925,0.00281448,3.62251e-07,-7.37319e-07,1.10104e-06
-6.29164e+06,-312286,2.50027e+06,-2854.32,870.869,-7063.24,0.70696,0.70724,-0.00334931,0.00281449,3.62182e-07,-7.37226e-07,1.10004e-06
-6.29193e+06,-312199,2.49957e+06,-2853.52,870.909,-7063.56,0.70696,0.70724,-0.00334938,0.00281451,3.62113e-07,-7.37134e-07,1.09903e-06
-6.29221e+06,-312112,2.49886e+06,-2852.71,870.949,-7063.89,0.70696,0.70724,-0.00334944,0.00281452,3.62044e-07,-7.37041e-07,1.09803e-06
-6.2925e+06,-312025,2.49815e+06,-2851.9,870.989,-7064.21,0.70696,0.70724,-0.00334951,0.00281453,3.61975e-07,-7.36949e-07,1.09703e-06
-6.29278e+06,-311938,2.49745e+06,-2851.1,871.029,-7064.53,0.70696,0.70724,-0.00334957,0.00281455,3.61905e-07,-7.36856e-07,1.09603e-06
-6.29307e+06,-311851,2.49674e+06,-2850.29,871.069,-7064.85,0.70696,0.70724,-0.00334964,0.00281456,3.61836e-07,-7.36763e-07,1.09503e-06
-6.29335e+06,-311764,2.49603e+06,-2849.49,871.108,-7065.17,0.70696,0.70724,-0.0033497,0.00281457,3.61767e-07,-7.36671e-07,1.09403e-06
-6.29364e+06,-311677,2.49533e+06,-2848.68,871.148,-7065.49,0.70696,0.70724,-0.00334976,0.00281458,3.61698e-07,-7.36578e-07,1.09302e-06
-6.29392e+06,-311589,2.49462e+06,-2847.87,871.188,-7065.81,0.70696,0.70724,-0.00334983,0.0028146,3.61629e-07,-7.36486e-07,1.09202e-06
-6.29421e+06,-311502,2.49391e+06,-2847.07,871.228,-7066.13,0.70696,0.70724,-0.00334989,0.00281461,3.6156e-07,-7.36393e-07,1.09102e-06
-6.29449e+06,-311415,2.49321e+06,-2846.26,871.268,-7066.45,0.70696,0.70724,-0.00334996,0.00281462,3.61491e-07,-7.363e-07,1.09002e-06
-6.29478e+06,-311328,2.4925e+06,-2845.45,871.308,-7066.77,0.70696,0.70724,-0.00335002,0.00281463,3.61422e-07,-7.36207e-07,1.08902e-06
-6.29506e+06,-311241,2.49179e+06,-2844.65,871.348,-7067.09,0.70696,0.70724,-0.00335009,0.00281465,3.61353e-07,-7.36115e-07,1.08801e-06
-6.29535e+06,-311154,2.49109e+06,-2843.84,871.388,-7067.41,0.70696,0.70724,-0.00335015,0.00281466,3.61284e-07,-7.36022e-07,1.08701e-06
-6.29563e+06,-311067,2.49038e+06,-2843.04,871.428,-7067.73,0.70696,0.70724,-0.00335022,0.00281467,3.61215e-07,-7.35929e-07,1.08601e-06
-6.29591e+06,-310980,2.48967e+06,-2842.23,871.467,-7068.05,0.70696,0.70724,-0.00335028,0.00281468,3.61146e-07,-7.35836e-07,1.08501e-06
-6.2962e+06,-310892,2.48897e+06,-2841.42,871.507,-7068.37,0.70696,0.70724,-0.00335035,0.0028147,3.61077e-07,-7.35744e-07,1.08401e-06
-6.29648e+06,-310805,2.48826e+06,-2840.62,871.547,-7068.69,0.70696,0.70724,-0.00335041,0.00281471,3.61008e-07,-7.35651e-07,1.083e-06
-6.29677e+06,-310718,2.48755e+06,-2839.81,871.587,-7069.01,0.70696,0.70724,-0.00335047,0.00281472,3.60939e-07,-7.35558e-07,1.082e-06
-6.29705e+06,-310631,2.48685e+06,-2839,871.627,-7069.33,0.70696,0.70724,-0.00335054,0.00281473,3.6087e-07,-7.35465e-07,1.081e-06
-6.29733e+06,-310544,2.48614e+06,-2838.2,871.666,-7069.65,0.70696,0.70724,-0.0033506,0.00281474,3.60801e-07,-7.35372e-07,1.08e-06
-6.29762e+06,-310457,2.48543e+06,-2837.39,871.706,-7069.97,0.70696,0.70724,-0.00335067,0.00281476,3.60732e-07,-7.35279e-07,1.079e-06
-6.2979e+06,-310369,2.48473e+06,-2836.58,871.746,-7070.29,0.70696,0.70724,-0.00335073,0.00281477,3.60664e-07,-7.35186e-07,1.07799e-06
-6.29819e+06,-310282,2.48402e+06,-2835.78,871.786,-7070.61,0.70696,0.70724,-0.00335079,0.00281478,3.60595e-07,-7.35094e-07,1.07699e-06
-6.29847e+06,-310195,2.48331e+06,-2834.97,871.826,-7070.93,0.70696,0.70724,-0.00335086,0.00281479,3.60526e-07,-7.35001e-07,1.07599e-06
-6.29875e+06,-310108,2.4826e+06,-2834.16,871.865,-7071.24,0.70696,0.70724,-0.00335092,0.00281481,3.60457e-07,-7.34908e-07,1.07499e-06
-6.29904e+06,-310021,2.4819e+06,-2833.35,871.905,-7071.56,0.70696,0.70724,-0.00335099,0.00281482,3.60388e-07,-7.34815e-07,1.07398e-06
-6.29932e+06,-309934,2.48119e+06,-2832.55,871.945,-7071.88,0.70696,0.70724,-0.00335105,0.00281483,3.60319e-07,-7.34722e-07,1.07298e-06
-6.2996e+06,-309846,2.48048e+06,-2831.74,871.984,-7072.2,0.70696,0.70724,-0.00335111,0.00281484,3.6025e-07,-7.34629e-07,1.07198e-06
-6.29989e+06,-309759,2.47978e+06,-2830.93,872.024,-7072.52,0.70696,0.70724,-0.00335118,0.00281485,3.60182e-07,-7.34536e-07,1.07098e-06
-6.30017e+06,-309672,2.47907e+06,-2830.13,872.064,-7072.84,0.70696,0.70724,-0.00335124,0.00281487,3.60113e-07,-7.34442e-07,1.06997e-06
-6.30045e+06,-309585,2.47836e+06,-2829.32,872.103,-7073.16,0.70696,0.70724,-0.00335131,0.00281488,3.60044e-07,-7.34349e-07,1.06897e-06
-6.30073e+06,-309497,2.47765e+06,-2828.51,872.143,-7073.47,0.70696,0.70724,-0.00335137,0.00281489,3.59975e-07,-7.34256e-07,1.06797e-06
-6.30102e+06,-309410,2.47695e+06,-2827.71,872.183,-7073.79,0.70696,0.70724,-0.00335143,0.0028149,3.59906e-07,-7.34163e-07,1.06697e-06
-6.3013e+06,-309323,2.47624e+06,-2826.9,872.222,-7074.11,0.70696,0.70724,-0.0033515,0.00281491,3.59838e-07,-7.3407e-07,1.06597e-06
-6.30158e+06,-309236,2.47553e+06,-2826.09,872.262,-7074.43,0.70696,0.70724,-0.00335156,0.00281492,3.59769e-07,-7.33977e-07,1.06496e-06
-6.30187e+06,-309149,2.47482e+06,-2825.28,872.302,-7074.75,0.70696,0.70724,-0.00335162,0.00281494,3.597e-07,-7.33884e-07,1.06396e-06
-6.30215e+06,-309061,2.47412e+06,-2824.48,872.341,-7075.07,0.70696,0.70724,-0.00335169,0.00281495,3.59631e-07,-7.3379e-07,1.06296e-06
-6.30243e+06,-308974,2.47341e+06,-2823.67,872.381,-7075.38,0.70696,0.70724,-0.00335175,0.00281496,3.59563e-07,-7.33697e-07,1.06196e-06
-6.30271e+06,-308887,2.4727e+06,-2822.86,872.42,-7075.7,0.70696,0.70724,-0.00335181,0.00281497,3.59494e-07,-7.33604e-07,1.06095e-06
-6.30299e+06,-308800,2.47199e+06,-2822.05,872.46,-7076.02,0.70696,0.70724,-0.00335188,0.00281498,3.59425e-07,-7.33511e-07,1.05995e-06
-6.30328e+06,-308712,2.47129e+06,-2821.25,872.499,-7076.34,0.70696,0.70724,-0.00335194,0.00281499,3.59357e-07,-7.33417e-07,1.05895e-06
-6.30356e+06,-308625,2.47058e+06,-2820.44,872.539,-7076.65,0.70696,0.70724,-0.003352,0.00281501,3.59288e-07,-7.33324e-07,1.05795e-06
-6.30384e+06,-308538,2.46987e+06,-2819.63,872.578,-7076.97,0.70696,0.70724,-0.00335207,0.00281502,3.59219e-07,-7.33231e-07,1.05694e-06
-6.30412e+06,-308451,2.46916e+06,-2818.82,872.618,-7077.29,0.70696,0.70724,-0.00335213,0.00281503,3.59151e-07,-7.33137e-07,1.05594e-06
-6.3044e+06,-308363,2.46845e+06,-2818.02,872.658,-7077.61,0.70696,0.70724,-0.00335219,0.00281504,3.59082e-07,-7.33044e-07,1.05494e-06
-6.30469e+06,-308276,2.46775e+06,-2817.21,872.697,-7077.92,0.70696,0.70724,-0.00335226,0.00281505,3.59013e-07,-7.32951e-07,1.05393e-06
-6.30497e+06,-308189,2.46704e+06,-2816.4,872.736,-7078.24,0.70696,0.70724,-0.00335232,0.00281506,3.58945e-07,-7.32857e-07,1.05293e-06
-6.30525e+06,-308102,2.46633e+06,-2815.59,872.776,-7078.56,0.70696,0.70724,-0.00335238,0.00281507,3.58876e-07,-7.32764e-07,1.05193e-06
-6.30553e+06,-308014,2.46562e+06,-2814.79,872.815,-7078.87,0.70696,0.70724,-0.00335245,0.00281509,3.58807e-07,-7.3267e-07,1.05093e-06
-6.30581e+06,-307927,2.46492e+06,-2813.98,872.855,-7079.19,0.70696,0.70724,-0.00335251,0.0028151,3.58739e-07,-7.32577e-07,1.04992e-06
-6.30609e+06,-307840,2.46421e+06,-2813.17,872.894,-7079.51,0.70696,0.70724,-0.00335257,0.00281511,3.5867e-07,-7.32483e-07,1.04892e-06
-6.30638e+06,-307752,2.4635e+06,-2812.36,872.934,-7079.82,0.70696,0.70724,-0.00335263,0.00281512,3.58602e-07,-7.3239e-07,1.04792e-06
-6.30666e+06,-307665,2.46279e+06,-2811.56,872.973,-7080.14,0.70696,0.70724,-0.0033527,0.00281513,3.58533e-07,-7.32296e-07,1.04692e-06
-6.30694e+06,-307578,2.46208e+06,-2810.75,873.013,-7080.46,0.70696,0.70724,-0.00335276,0.00281514,3.58465e-07,-7.32203e-07,1.04591e-06
-6.30722e+06,-307491,2.46138e+06,-2809.94,873.052,-7080.77,0.70696,0.70724,-0.00335282,0.00281515,3.58396e-07,-7.32109e-07,1.04491e-06
-6.3075e+06,-307403,2.46067e+06,-2809.13,873.091,-7081.09,0.70696,0.70724,-0.00335289,0.00281516,3.58327e-07,-7.32016e-07,1.04391e-06
-6.30778e+06,-307316,2.45996e+06,-2808.32,873.131,-7081.4,0.70696,0.70724,-0.00335295,0.00281518,3.58259e-07,-7.31922e-07,1.0429e-06
-6.30806e+06,-307229,2.45925e+06,-2807.52,873.17,-7081.72,0.70696,0.70724,-0.00335301,0.00281519,3.5819e-07,-7.31828e-07,1.0419e-06
-6.30834e+06,-307141,2.45854e+06,-2806.71,873.209,-7082.04,0.70696,0.70724,-0.00335307,0.0028152,3.58122e-07,-7.31735e-07,1.0409e-06
-6.30862e+06,-307054,2.45784e+06,-2805.9,873.249,-7082.35,0.70696,0.70724,-0.00335314,0.00281521,3.58053e-07,-7.31641e-07,1.03989e-06
-6.3089e+06,-306967,2.45713e+06,-2805.09,873.288,-7082.67,0.70696,0.70724,-0.0033532,0.00281522,3.57985e-07,-7.31547e-07,1.03889e-06
-6.30918e+06,-306879,2.45642e+06,-2804.28,873.327,-7082.98,0.70696,0.70724,-0.00335326,0.00281523,3.57917e-07,-7.31454e-07,1.03789e-06
-6.30946e+06,-306792,2.45571e+06,-2803.47,873.367,-7083.3,0.70696,0.70724,-0.00335332,0.00281524,3.57848e-07,-7.3136e-07,1.03689e-06
-6.30974e+06,-306705,2.455e+06,-2802.67,873.406,-7083.61,0.70696,0.70724,-0.00335339,0.00281525,3.5778e-07,-7.31266e-07,1.03588e-06
-6.31002e+06,-306617,2.45429e+06,-2801.86,873.445,-7083.93,0.70696,0.70724,-0.00335345,0.00281526,3.57711e-07,-7.31172e-07,1.03488e-06
-6.3103e+06,-306530,2.45359e+06,-2801.05,873.485,-7084.24,0.70696,0.70724,-0.00335351,0.00281527,3.57643e-07,-7.31079e-07,1.03388e-06
-6.31058e+06,-306443,2.45288e+06,-2800.24,873.524,-7084.56,0.70696,0.70724,-0.00335357,0.00281528,3.57574e-07,-7.30985e-07,1.03287e-06
-6.31086e+06,-306355,2.45217e+06,-2799.43,873.563,-7084.87,0.70696,0.70724,-0.00335364,0.0028153,3.57506e-07,-7.30891e-07,1.03187e-06
-6.31114e+06,-306268,2.45146e+06,-2798.62,873.602,-7085.19,0.70696,0.70724,-0.0033537,0.00281531,3.57438e-07,-7.30797e-07,1.03087e-06
-6.31142e+06,-306180,2.45075e+06,-2797.82,873.642,-7085.5,0.70696,0.70724,-0.00335376,0.00281532,3.57369e-07,-7.30703e-07,1.02986e-06
-6.3117e+06,-306093,2.45004e+06,-2797.01,873.681,-7085.82,0.70696,0.70724,-0.00335382,0.00281533,3.57301e-07,-7.3061e-07,1.02886e-06
-6.31198e+06,-306006,2.44933e+06,-2796.2,873.72,-7086.13,0.70696,0.70724,-0.00335388,0.00281534,3.57232e-07,-7.30516e-07,1.02786e-06
-6.31226e+06,-305918,2.44863e+06,-2795.39,873.759,-7086.45,0.70696,0.70724,-0.00335395,0.00281535,3.57164e-07,-7.30422e-07,1.02685e-06
-6.31254e+06,-305831,2.44792e+06,-2794.58,873.798,-7086.76,0.70696,0.70724,-0.00335401,0.00281536,3.57096e-07,-7.30328e-07,1.02585e-06
-6.31282e+06,-305744,2.44721e+06,-2793.77,873.838,-7087.08,0.70696,0.70724,-0.00335407,0.00281537,3.57028e-07,-7.30234e-07,1.02485e-06
-6.3131e+06,-305656,2.4465e+06,-2792.96,873.877,-7087.39,0.706959,0.70724,-0.00335413,0.00281538,3.56959e-07,-7.3014e-07,1.02384e-06
-6.31338e+06,-305569,2.44579e+06,-2792.16,873.916,-7087.71,0.706959,0.70724,-0.00335419,0.00281539,3.56891e-07,-7.30046e-07,1.02284e-06
-6.31366e+06,-305481,2.44508e+06,-2791.35,873.955,-7088.02,0.706959,0.707241,-0.00335426,0.0028154,3.56823e-07,-7.29952e-07,1.02184e-06
-6.31394e+06,-305394,2.44437e+06,-2790.54,873.994,-7088.33,0.706959,0.707241,-0.00335432,0.00281541,3.56754e-07,-7.29858e-07,1.02083e-06
-6.31422e+06,-305307,2.44366e+06,-2789.73,874.033,-7088.65,0.706959,0.707241,-0.00335438,0.00281542,3.56686e-07,-7.29764e-07,1.01983e-06
-6.3145e+06,-305219,2.44296e+06,-2788.92,874.072,-7088.96,0.706959,0.707241,-0.00335444,0.00281543,3.56618e-07,-7.2967e-07,1.01883e-06
-6.31478e+06,-305132,2.44225e+06,-2788.11,874.111,-7089.28,0.706959,0.707241,-0.0033545,0.00281544,3.5655e-07,-7.29576e-07,1.01782e-06
-6.31505e+06,-305044,2.44154e+06,-2787.3,874.15,-7089.59,0.706959,0.707241,-0.00335457,0.00281545,3.56481e-07,-7.29482e-07,1.01682e-06
-6.31533e+06,-304957,2.44083e+06,-2786.49,874.19,-7089.9,0.706959,0.707241,-0.00335463,0.00281546,3.56413e-07,-7.29387e-07,1.01582e-06
-6.31561e+06,-304870,2.44012e+06,-2785.68,874.229,-7090.22,0.706959,0.707241,-0.00335469,0.00281547,3.56345e-07,-7.29293e-07,1.01481e-06
-6.31589e+06,-304782,2.43941e+06,-2784.88,874.268,-7090.53,0.706959,0.707241,-0.00335475,0.00281548,3.56277e-07,-7.29199e-07,1.01381e-06
-6.31617e+06,-304695,2.4387e+06,-2784.07,874.307,-7090.84,0.706959,0.707241,-0.00335481,0.00281549,3.56209e-07,-7.29105e-07,1.01281e-06
-6.31645e+06,-304607,2.43799e+06,-2783.26,874.346,-7091.16,0.706959,0.707241,-0.00335487,0.0028155,3.5614e-07,-7.29011e-07,1.0118e-06
-6.31673e+06,-304520,2.43728e+06,-2782.45,874.385,-7091.47,0.706959,0.707241,-0.00335493,0.00281551,3.56072e-07,-7.28917e-07,1.0108e-06
-6.317e+06,-304432,2.43657e+06,-2781.64,874.424,-7091.78,0.706959,0.707241,-0.003355,0.00281552,3.56004e-07,-7.28822e-07,1.0098e-06
-6.31728e+06,-304345,2.43586e+06,-2780.83,874.463,-7092.1,0.706959,0.707241,-0.00335506,0.00281553,3.55936e-07,-7.28728e-07,1.00879e-06
-6.31756e+06,-304258,2.43516e+06,-2780.02,874.502,-7092.41,0.706959,0.707241,-0.00335512,0.00281554,3.55868e-07,-7.28634e-07,1.00779e-06
-6.31784e+06,-304170,2.43445e+06,-2779.21,874.541,-7092.72,0.706959,0.707241,-0.00335518,0.00281555,3.558e-07,-7.28539e-07,1.00679e-06
-6.31812e+06,-304083,2.43374e+06,-2778.4,874.58,-7093.03,0.706959,0.707241,-0.00335524,0.00281556,3.55732e-07,-7.28445e-07,1.00578e-06
-6.31839e+06,-303995,2.43303e+06,-2777.59,874.619,-7093.35,0.706959,0.707241,-0.0033553,0.00281557,3.55664e-07,-7.28351e-07,1.00478e-06
-6.31867e+06,-303908,2.43232e+06,-2776.78,874.658,-7093.66,0.706959,0.707241,-0.00335536,0.00281558,3.55595e-07,-7.28256e-07,1.00377e-06
